Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Cartesian analysis: A computer-video interface for measuring motion without physical contact","Behavior Research Methods, Instruments, & Computers","","22","5","10.3758/BF03203196","Palmer Morrel-SamuelsRobert M. Krauss","1990","http://link.springer.com/article/10.3758/BF03203196","Article"
"Age of acquisition ratings for 3,000 monosyllabic words","Behavior Research Methods","","40","3","10.3758/BRM.40.3.791","Michael J. CorteseMaya M. Khanna","2008","http://link.springer.com/article/10.3758/BRM.40.3.791","Article"
"Confounds in pictorial sets: The role of complexity and familiarity in basic-level picture processing","Behavior Research Methods","","40","1","10.3758/BRM.40.1.116","Alex ForsytheGerry MulhernMartin Sawey","2008","http://link.springer.com/article/10.3758/BRM.40.1.116","Article"
"Eye movement research methods","Behavior Research Methods, Instruments, & Computers","","34","4","10.3758/BF03195474","Jonathan Vaughan","2002","http://link.springer.com/article/10.3758/BF03195474","Article"
"Toward a scalable holographic word-form representation","Behavior Research Methods","","43","3","10.3758/s13428-011-0125-5","Gregory E. CoxGeorge KachergisGabriel RecchiaMichael N. Jones","2011","http://link.springer.com/article/10.3758/s13428-011-0125-5","Article"
"Exploring media bias with semantic analysis tools: validation of the Contrast Analysis of Semantic Similarity (CASS)","Behavior Research Methods","","43","1","10.3758/s13428-010-0026-z","Nicholas S. HoltzmanJohn Paul SchottMichael N. JonesDavid A. BalotaTal Yarkoni","2011","http://link.springer.com/article/10.3758/s13428-010-0026-z","Article"
"Noun–noun combination: Meaningfulness ratings and lexical statistics for 2,160 word pairs","Behavior Research Methods","","45","2","10.3758/s13428-012-0256-3","William W. GravesJeffrey R. BinderMark S. Seidenberg","2013","http://link.springer.com/article/10.3758/s13428-012-0256-3","Article"
"Eyetracking for two-person tasks with manipulation of a virtual world","Behavior Research Methods","","42","1","10.3758/BRM.42.1.254","Jean CarlettaRobin L. HillCraig NicolTim TaylorJan Peter de RuiterEllen Gurman Bard","2010","http://link.springer.com/article/10.3758/BRM.42.1.254","Article"
"Age-of-acquisition and subjective frequency estimates for all generally known monosyllabic French words and their relation with other psycholinguistic variables","Behavior Research Methods","","40","4","10.3758/BRM.40.4.1049","Ludovic FerrandPatrick BoninAlain MéotMaria AugustinovaBoris NewChristophe PallierMarc Brysbaert","2008","http://link.springer.com/article/10.3758/BRM.40.4.1049","Article"
"Implementing a concept network model","Behavior Research Methods","","","","10.3758/s13428-019-01217-1","Sarah H. SolomonJohn D. MedagliaSharon L. Thompson-Schill","2019","http://link.springer.com/article/10.3758/s13428-019-01217-1","Article"
"GCS: A grammatical coding system for natural language data","Behavior Research Methods, Instruments, & Computers","","36","3","10.3758/BF03195593","Susan CurtissJeff MacSwanJeannette SchaefferMurat KuralTetsuya Sano","2004","http://link.springer.com/article/10.3758/BF03195593","Article"
"SYLLABARIUM: An online application for deriving complete statistics for Basque and Spanish orthographic syllables","Behavior Research Methods","","42","1","10.3758/BRM.42.1.118","Jon Andoni DuñabeitiaJoana CholinJosé CorralManuel PereaManuel Carreiras","2010","http://link.springer.com/article/10.3758/BRM.42.1.118","Article"
"1980 DEC users’ group report","Behavior Research Methods & Instrumentation","","13","2","10.3758/BF03207946","Doris Aaronson","1981","http://link.springer.com/article/10.3758/BF03207946","Article"
"A program that simulates random choice in radial arm mazes and similar choice situations","Behavior Research Methods & Instrumentation","","12","3","10.3758/BF03201681","Marcia L. SpetchDonald M. Wilkie","1980","http://link.springer.com/article/10.3758/BF03201681","Article"
"Disentangling narrow and coarse semantic networks in the brain: The role of computational models of word meaning","Behavior Research Methods","","49","5","10.3758/s13428-016-0807-0","Benjamin SchlossPing Li","2017","http://link.springer.com/article/10.3758/s13428-016-0807-0","Article"
"The British Lexicon Project: Lexical decision data for 28,730 monosyllabic and disyllabic English words","Behavior Research Methods","","44","1","10.3758/s13428-011-0118-4","Emmanuel KeuleersPaula LaceyKathleen RastleMarc Brysbaert","2012","http://link.springer.com/article/10.3758/s13428-011-0118-4","Article"
"Age-of-acquisition ratings for 30,000 English words","Behavior Research Methods","","44","4","10.3758/s13428-012-0210-4","Victor KupermanHans Stadthagen-GonzalezMarc Brysbaert","2012","http://link.springer.com/article/10.3758/s13428-012-0210-4","Article"
"Affective norms for french words (FAN)","Behavior Research Methods","","46","4","10.3758/s13428-013-0431-1","Catherine MonnierArielle Syssau","2014","http://link.springer.com/article/10.3758/s13428-013-0431-1","Article"
"Language-driven anticipatory eye movements in virtual reality","Behavior Research Methods","","50","3","10.3758/s13428-017-0929-z","Nicole EichertDavid PeetersPeter Hagoort","2018","http://link.springer.com/article/10.3758/s13428-017-0929-z","Article"
"PhonItalia: a phonological lexicon for Italian","Behavior Research Methods","","46","3","10.3758/s13428-013-0400-8","Jeremy GoslinClaudia GalluzziCristina Romani","2014","http://link.springer.com/article/10.3758/s13428-013-0400-8","Article"
"Nencki Affective Word List (NAWL): the cultural adaptation of the Berlin Affective Word List–Reloaded (BAWL-R) for Polish","Behavior Research Methods","","47","4","10.3758/s13428-014-0552-1","Monika RiegelMałgorzata WierzbaMarek WypychŁukasz ŻurawskiKatarzyna JednorógAnna GrabowskaArtur Marchewka","2015","http://link.springer.com/article/10.3758/s13428-014-0552-1","Article"
"Dutch taboo norms","Behavior Research Methods","","50","2","10.3758/s13428-017-0890-x","Sander A. RoestTessa A. VisserRené Zeelenberg","2018","http://link.springer.com/article/10.3758/s13428-017-0890-x","Article"
"A standardized set of 260 pictures for Turkish: Norms of name and image agreement, age of acquisition, visual complexity, and conceptual familiarity","Behavior Research Methods","","46","2","10.3758/s13428-013-0376-4","Ilhan RamanEvren RamanBiran Mertan","2014","http://link.springer.com/article/10.3758/s13428-013-0376-4","Article"
"Subjective frequency norms for 330 Spanish simple and compound words","Behavior Research Methods","","42","1","10.3758/BRM.42.1.109","Alain DesrochersJuana M. LicerasRaquel Fernández-FuertesGlenn L. Thompson","2010","http://link.springer.com/article/10.3758/BRM.42.1.109","Article"
"What’s in a name? The role of graphics, functions, and their interrelationships in icon identification","Behavior Research Methods","","41","2","10.3758/BRM.41.2.325","Siné McDougallSarah Isherwood","2009","http://link.springer.com/article/10.3758/BRM.41.2.325","Article"
"Exemplar by feature applicability matrices and other Dutch normative data for semantic concepts","Behavior Research Methods","","40","4","10.3758/BRM.40.4.1030","Simon De DeyneSteven VerheyenEef AmeelWolf VanpaemelMatthew J. DryWouter VoorspoelsGert Storms","2008","http://link.springer.com/article/10.3758/BRM.40.4.1030","Article"
"Soundgen: An open-source tool for synthesizing nonverbal vocalizations","Behavior Research Methods","","51","2","10.3758/s13428-018-1095-7","Andrey Anikin","2019","http://link.springer.com/article/10.3758/s13428-018-1095-7","Article"
"Measuring symbol and icon characteristics: Norms for concreteness, complexity, meaningfulness, familiarity, and semantic distance for 239 symbols","Behavior Research Methods, Instruments, & Computers","","31","3","10.3758/BF03200730","Siné J. P. McdougallMartin B. CurryOscar de Bruijn","1999","http://link.springer.com/article/10.3758/BF03200730","Article"
"Body—object interaction ratings for 1,618 monosyllabic nouns","Behavior Research Methods","","40","4","10.3758/BRM.40.4.1075","Sherri M. TillotsonPaul D. SiakalukPenny M. Pexman","2008","http://link.springer.com/article/10.3758/BRM.40.4.1075","Article"
"Conceptualizing syntactic categories as semantic categories: Unifying part-of-speech identification and semantics using co-occurrence vector averaging","Behavior Research Methods","","51","3","10.3758/s13428-018-1118-4","Chris WestburyGeoff Hollis","2019","http://link.springer.com/article/10.3758/s13428-018-1118-4","Article"
"BehSys Anal: An artificially intelligent hypermedia resource library for descriptive behavioral research","Behavior Research Methods, Instruments, & Computers","","24","2","10.3758/BF03203495","Roger D. RayNanette Mitchell","1992","http://link.springer.com/article/10.3758/BF03203495","Article"
"The English Lexicon Project","Behavior Research Methods","","39","3","10.3758/BF03193014","David A. BalotaMelvin J. YapKeith A. HutchisonMichael J. CorteseBrett KesslerBjorn LoftisJames H. NeelyDouglas L. NelsonGreg B. SimpsonRebecca Treiman","2007","http://link.springer.com/article/10.3758/BF03193014","Article"
"RANCOVA: A Minitab macro for the calculation of nonparametric (ranked) analysis of covariance","Behavior Research Methods, Instruments, & Computers","","17","5","10.3758/BF03207656","R. L. Brown","1985","http://link.springer.com/article/10.3758/BF03207656","Article"
"Intraclass correlation: Estimation of the reliability of ratings","Behavior Research Methods & Instrumentation","","14","1","10.3758/BF03202121","John MazzeoMark BorgstromGeorge W. Seeley","1982","http://link.springer.com/article/10.3758/BF03202121","Article"
"Dec users’ group report: Fifth annual meeting of the National Conference on the Use of On-Line Computers in Psychology, November 5, 1975","Behavior Research Methods & Instrumentation","","8","2","10.3758/BF03201779","Doris AaronsonJerry Forshee","1976","http://link.springer.com/article/10.3758/BF03201779","Article"
"Nonword repetition stimuli for Vietnamese-speaking children","Behavior Research Methods","","50","4","10.3758/s13428-018-1049-0","Giang PhamKerry Danahy EbertKristine Thuy DinhQuynh Dam","2018","http://link.springer.com/article/10.3758/s13428-018-1049-0","Article"
"Semantic memory: A feature-based analysis and new norms for Italian","Behavior Research Methods","","45","2","10.3758/s13428-012-0263-4","Maria MontefineseEttore AmbrosiniBeth FairfieldNicola Mammarella","2013","http://link.springer.com/article/10.3758/s13428-012-0263-4","Article"
"Norms of valence, arousal, and dominance for 13,915 English lemmas","Behavior Research Methods","","45","4","10.3758/s13428-012-0314-x","Amy Beth WarrinerVictor KupermanMarc Brysbaert","2013","http://link.springer.com/article/10.3758/s13428-012-0314-x","Article"
"Concreteness ratings for 40 thousand generally known English word lemmas","Behavior Research Methods","","46","3","10.3758/s13428-013-0403-5","Marc BrysbaertAmy Beth WarrinerVictor Kuperman","2014","http://link.springer.com/article/10.3758/s13428-013-0403-5","Article"
"Computer-based assessment of student-constructed responses","Behavior Research Methods","","44","3","10.3758/s13428-012-0211-3","Joseph P. MaglianoArthur C. Graesser","2012","http://link.springer.com/article/10.3758/s13428-012-0211-3","Article"
"Reliability in content analysis: The case of semantic feature norms classification","Behavior Research Methods","","49","6","10.3758/s13428-016-0838-6","Marianna BolognesiRoosmaryn PilgramRomy van den Heerik","2017","http://link.springer.com/article/10.3758/s13428-016-0838-6","Article"
"Dictionaries and distributions: Combining expert knowledge and large scale textual data content analysis","Behavior Research Methods","","50","1","10.3758/s13428-017-0875-9","Justin GartenJoe HooverKate M. JohnsonReihane BoghratiCarol IskiwitchMorteza Dehghani","2018","http://link.springer.com/article/10.3758/s13428-017-0875-9","Article"
"A normative study of acronyms and acronym naming","Behavior Research Methods","","44","3","10.3758/s13428-011-0175-8","Cristina IzuraDavid Playfoot","2012","http://link.springer.com/article/10.3758/s13428-011-0175-8","Article"
"Predictors of picture naming speed","Behavior Research Methods, Instruments, & Computers","","36","1","10.3758/BF03195559","F. -Xavier AlarioLudovic FerrandMarina LaganaroBoris NewUli H. FrauenfelderJuan Segui","2004","http://link.springer.com/article/10.3758/BF03195559","Article"
"The “Small World of Words” English word association norms for over 12,000 cue words","Behavior Research Methods","","51","3","10.3758/s13428-018-1115-7","Simon De DeyneDanielle J. NavarroAmy PerforsMarc BrysbaertGert Storms","2019","http://link.springer.com/article/10.3758/s13428-018-1115-7","Article"
"Japanese normative set of 359 pictures","Behavior Research Methods","","37","3","10.3758/BF03192709","Takehiko NishimotoKaori MiyawakiTakashi UedaYuko UneMasaru Takahashi","2005","http://link.springer.com/article/10.3758/BF03192709","Article"
"Covariance structure analysis in experimental research: Comparing two word translation models","Behavior Research Methods, Instruments, & Computers","","28","4","10.3758/BF03200538","Janet G. Van HellPaul OosterveldAnnette M. B. De Groot","1996","http://link.springer.com/article/10.3758/BF03200538","Article"
"Formally modeling and extending whole-language-scale semantic space","Behavior Research Methods, Instruments, & Computers","","25","2","10.3758/BF03204519","Sally Yeates Sedelow","1993","http://link.springer.com/article/10.3758/BF03204519","Article"
"Remote associates test: An empirical proof of concept","Behavior Research Methods","","","","10.3758/s13428-018-1131-7","Martin MarkoDrahomír MichalkoIgor Riečanský","2018","http://link.springer.com/article/10.3758/s13428-018-1131-7","Article"
"A psycholinguistic database for traditional Chinese character naming","Behavior Research Methods","","48","1","10.3758/s13428-014-0559-7","Ya-Ning ChangChun-Hsien HsuJie-Li TsaiChien-Liang ChenChia-Ying Lee","2016","http://link.springer.com/article/10.3758/s13428-014-0559-7","Article"
"Unraveling the linguistic nature of specific autobiographical memories using a computerized classification algorithm","Behavior Research Methods","","49","3","10.3758/s13428-016-0753-x","Keisuke TakanoMayumi UenoJun MoriyaMasaki MoriYuki NishiguchiFilip Raes","2017","http://link.springer.com/article/10.3758/s13428-016-0753-x","Article"
"Gulf Arabic nouns and verbs: A standardized set of 319 object pictures and 141 action pictures, with predictors of naming latencies","Behavior Research Methods","","50","6","10.3758/s13428-018-1019-6","Tariq KhwailehEiman MustafawiRuth HerbertDavid Howard","2018","http://link.springer.com/article/10.3758/s13428-018-1019-6","Article"
"Predicting naming latencies for action pictures: Dutch norms","Behavior Research Methods","","46","1","10.3758/s13428-013-0358-6","Zeshu ShaoArdi RoelofsAntje S. Meyer","2014","http://link.springer.com/article/10.3758/s13428-013-0358-6","Article"
"A new sentence generator providing material for maximum reading speed measurement","Behavior Research Methods","","47","4","10.3758/s13428-014-0521-8","Jean-Luc PerrinDamien PailléThierry Baccino","2015","http://link.springer.com/article/10.3758/s13428-014-0521-8","Article"
"Automatic generation of the index of productive syntax for child language transcripts","Behavior Research Methods","","46","1","10.3758/s13428-013-0354-x","Khairun-nisa HassanaliYang LiuAquiles IglesiasThamar SolorioChristine Dollaghan","2014","http://link.springer.com/article/10.3758/s13428-013-0354-x","Article"
"An efficient method for estimating semantic similarity based on feature overlap: Reliability and validity of semantic feature ratings","Behavior Research Methods","","38","1","10.3758/BF03192761","William S. MakiMarissa KrimskySol Muñoz","2006","http://link.springer.com/article/10.3758/BF03192761","Article"
"Use of latent semantic analysis for predicting psychological phenomena: Two issues and proposed solutions","Behavior Research Methods, Instruments, & Computers","","35","1","10.3758/BF03195494","Michael B. W. WolfeSusan R. Goldman","2003","http://link.springer.com/article/10.3758/BF03195494","Article"
"New figures for a Web-accessible database of the 1,945 basic Japanese kanji, fourth edition","Behavior Research Methods, Instruments, & Computers","","36","3","10.3758/BF03195601","Katsuo TamaokaShogo Makioka","2004","http://link.springer.com/article/10.3758/BF03195601","Article"
"Automatic classification of dysfunctional thoughts: A feasibility test","Behavior Research Methods, Instruments, & Computers","","36","2","10.3758/BF03195565","Katja Wiemer-HastingsAdrian S. JanitPeter M. Wiemer-HastingsSteve CromerJennifer Kinser","2004","http://link.springer.com/article/10.3758/BF03195565","Article"
"Assessment of the contact eye cover as an effective method of restricting visual input","Behavior Research Methods & Instrumentation","","10","3","10.3758/BF03205157","Daniel M. LevinsonCharles L. sheridanTerry J. HottmanDon R. JustesenDonnell J. CreelRobert E. Sanders","1978","http://link.springer.com/article/10.3758/BF03205157","Article"
"iSTART: Interactive strategy training for active reading and thinking","Behavior Research Methods, Instruments, & Computers","","36","2","10.3758/BF03195567","Danielle S. McNamaraIrwin B. LevinsteinChutima Boonthum","2004","http://link.springer.com/article/10.3758/BF03195567","Article"
"First-order approximation to English, second-order approximation to English, and orthographic neighbor ratio norms for 925 nouns","Behavior Research Methods & Instrumentation","","13","6","10.3758/BF03207956","David C. Rubin","1981","http://link.springer.com/article/10.3758/BF03207956","Article"
"Predicting future mental illness from social media: A big-data approach","Behavior Research Methods","","","","10.3758/s13428-019-01235-z","Robert ThorstadPhillip Wolff","2019","http://link.springer.com/article/10.3758/s13428-019-01235-z","Article"
"British-English norms and naming times for a set of 539 pictures: The role of age of acquisition","Behavior Research Methods","","42","2","10.3758/BRM.42.2.461","Robert A. JohnstonKevin DentGlyn W. HumphreysChris Barry","2010","http://link.springer.com/article/10.3758/BRM.42.2.461","Article"
"The human task-evoked pupillary response function is linear: Implications for baseline response scaling in pupillometry","Behavior Research Methods","","51","2","10.3758/s13428-018-1134-4","Jamie ReillyAlexandra KellySeung Hwan KimSavannah JettBonnie Zuckerman","2019","http://link.springer.com/article/10.3758/s13428-018-1134-4","Article"
"Normative data for Chinese-English paired associates","Behavior Research Methods","","","","10.3758/s13428-019-01240-2","Kit W. ChoChi-Shing TseYuen-Lai Chan","2019","http://link.springer.com/article/10.3758/s13428-019-01240-2","Article"
"The Berlin Affective Word List Reloaded (BAWL-R)","Behavior Research Methods","","41","2","10.3758/BRM.41.2.534","Melissa L. H. VõMarkus ConradLars KuchinkeKarolina UrtonMarkus J. HofmannArthur M. Jacobs","2009","http://link.springer.com/article/10.3758/BRM.41.2.534","Article"
"Identifying reading strategies using latent semantic analysis: Comparing semantic benchmarks","Behavior Research Methods, Instruments, & Computers","","36","2","10.3758/BF03195566","Keith MillisHyun-Jeong Joyce KimStacey TodaroJoseph P. MaglianoKatja Wiemer-HastingsDanielle S. McNamara","2004","http://link.springer.com/article/10.3758/BF03195566","Article"
"What is the pronunciation for -ough and the spelling for /u/? A database for computing feedforward and feedback consistency in English","Behavior Research Methods, Instruments, & Computers","","29","4","10.3758/BF03210615","Johannes C. ZieglerGregory O. StoneArthur M. Jacobs","1997","http://link.springer.com/article/10.3758/BF03210615","Article"
"The Toronto Word Pool: Norms for imagery, concreteness, orthographic variables, and grammatical usage for 1,080 words","Behavior Research Methods & Instrumentation","","14","4","10.3758/BF03203275","Michael FriendlyPatricia E. FranklinDavid HoffmanDavid C. Rubin","1982","http://link.springer.com/article/10.3758/BF03203275","Article"
"A cross-culturally standardized set of pictures for younger and older adults: American and Chinese norms for name agreement, concept agreement, and familiarity","Behavior Research Methods, Instruments, & Computers","","36","4","10.3758/BF03206545","Carolyn YoonFred FeinbergTing LuoTrey HeddenAngela Hall GutchessHiu-Ying Mary ChenJoseph A. MikelsShulan JiaoDenise C. Park","2004","http://link.springer.com/article/10.3758/BF03206545","Article"
"The “r” that psychology forgot: Research on writing processes","Behavior Research Methods, Instruments, & Computers","","29","2","10.3758/BF03204799","C. Michael Levy","1997","http://link.springer.com/article/10.3758/BF03204799","Article"
"Emergence of polarized opinions from free association networks","Behavior Research Methods","","51","1","10.3758/s13428-018-1090-z","Bálint FileZsolt KeczerAnna VancsóBeáta BőtheIstván Tóth-KirályMárton HunyadiAdrienn UjhelyiIstván UlbertJúlia GóthGábor Orosz","2019","http://link.springer.com/article/10.3758/s13428-018-1090-z","Article"
"Modality exclusivity norms for 423 object properties","Behavior Research Methods","","41","2","10.3758/BRM.41.2.558","Dermot LynottLouise Connell","2009","http://link.springer.com/article/10.3758/BRM.41.2.558","Article"
"Category norms for 500 Spanish words in five semantic categories","Behavior Research Methods","","37","3","10.3758/BF03192708","Cristina IzuraNatividad Hernández-MuÑozAndrew W. Ellis","2005","http://link.springer.com/article/10.3758/BF03192708","Article"
"Heteropalindromes","Behavior Research Methods & Instrumentation","","12","3","10.3758/BF03201691","Gregory V. Jones","1980","http://link.springer.com/article/10.3758/BF03201691","Article"
"Withstanding the test of time: The 1978 semantic word norms","Behavior Research Methods","","41","2","10.3758/BRM.41.2.531","Michael P. Toglia","2009","http://link.springer.com/article/10.3758/BRM.41.2.531","Article"
"Subjective frequency and imageability ratings for 3,600 French nouns","Behavior Research Methods","","41","2","10.3758/BRM.41.2.546","Alain DesrochersGlenn L. Thompson","2009","http://link.springer.com/article/10.3758/BRM.41.2.546","Article"
"spreadr: An R package to simulate spreading activation in a network","Behavior Research Methods","","51","2","10.3758/s13428-018-1186-5","Cynthia S. Q. Siew","2019","http://link.springer.com/article/10.3758/s13428-018-1186-5","Article"
"A computational modeling of semantic knowledge in reading comprehension: Integrating the landscape model with latent semantic analysis","Behavior Research Methods","","48","3","10.3758/s13428-016-0749-6","Menahem YeariPaul van den Broek","2016","http://link.springer.com/article/10.3758/s13428-016-0749-6","Article"
"Russian normative data for 375 action pictures and verbs","Behavior Research Methods","","47","3","10.3758/s13428-014-0492-9","Yulia AkininaSvetlana MalyutinaMaria IvanovaEkaterina IskraElena MannovaOlga Dragoy","2015","http://link.springer.com/article/10.3758/s13428-014-0492-9","Article"
"DAVID: An open-source platform for real-time transformation of infra-segmental emotional cues in running speech","Behavior Research Methods","","50","1","10.3758/s13428-017-0873-y","Laura RachmanMarco LiuniPablo AriasAndreas LindPetter JohanssonLars HallDaniel RichardsonKatsumi WatanabeStéphanie DubalJean-Julien Aucouturier","2018","http://link.springer.com/article/10.3758/s13428-017-0873-y","Article"
"Thin slices of creativity: Using single-word utterances to assess creative cognition","Behavior Research Methods","","46","3","10.3758/s13428-013-0401-7","Ranjani PrabhakaranAdam E. GreenJeremy R. Gray","2014","http://link.springer.com/article/10.3758/s13428-013-0401-7","Article"
"Investigating eye movement acquisition and analysis technologies as a causal factor in differential prevalence of crossed and uncrossed fixation disparity during reading and dot scanning","Behavior Research Methods","","45","3","10.3758/s13428-012-0301-2","J. A. KirkbyH. I. BlytheD. DriegheV. BensonS. P. Liversedge","2013","http://link.springer.com/article/10.3758/s13428-012-0301-2","Article"
"Normative data for idiomatic expressions","Behavior Research Methods","","49","1","10.3758/s13428-016-0705-5","Emily NordmannAntonia A. Jambazova","2017","http://link.springer.com/article/10.3758/s13428-016-0705-5","Article"
"Relative meaning frequencies for 578 homonyms in two Spanish dialects: A cross-linguistic extension of the English eDom norms","Behavior Research Methods","","48","3","10.3758/s13428-015-0639-3","Blair C. ArmstrongCamila ZugarramurdiÁlvaro CabanaJuan Valle LisboaDavid C. Plaut","2016","http://link.springer.com/article/10.3758/s13428-015-0639-3","Article"
"Computerized assessment of syntactic complexity in Alzheimer’s disease: a case study of Iris Murdoch’s writing","Behavior Research Methods","","43","1","10.3758/s13428-010-0037-9","Serguei PakhomovDustin ChaconMark WicklundJeanette Gundel","2011","http://link.springer.com/article/10.3758/s13428-010-0037-9","Article"
"Validating an interlingual metanorm for emotional analysis of texts","Behavior Research Methods","","44","4","10.3758/s13428-012-0208-y","Nicolas LeveauSandra Jhean-LaroseGuy DenhièreBa-Linh Nguyen","2012","http://link.springer.com/article/10.3758/s13428-012-0208-y","Article"
"Subjective age-of-acquisition norms for 7,039 Spanish words","Behavior Research Methods","","47","1","10.3758/s13428-014-0454-2","María Angeles AlonsoAngel FernandezEmiliano Díez","2015","http://link.springer.com/article/10.3758/s13428-014-0454-2","Article"
"Proper methodologies for psychological and sociological studies conducted via the Internet","Behavior Research Methods, Instruments, & Computers","","28","2","10.3758/BF03204763","Claire M. HewsonDianna LaurentCarl M. Vogel","1996","http://link.springer.com/article/10.3758/BF03204763","Article"
"English semantic feature production norms: An extended database of 4436 concepts","Behavior Research Methods","","","","10.3758/s13428-019-01243-z","Erin M. BuchananK. D. ValentineNicholas P. Maxwell","2019","http://link.springer.com/article/10.3758/s13428-019-01243-z","Article"
"Coding gestural behavior with the NEUROGES-ELAN system","Behavior Research Methods","","41","3","10.3758/BRM.41.3.841","Hedda LausbergHan Sloetjes","2009","http://link.springer.com/article/10.3758/BRM.41.3.841","Article"
"Forthcoming articles","Behavior Research Methods, Instruments, & Computers","","32","2","10.3758/BF03207810","","2000","http://link.springer.com/article/10.3758/BF03207810","Article"
"A visual object naming task standardized for the Croatian language: A tool for research and clinical practice","Behavior Research Methods","","45","4","10.3758/s13428-012-0308-8","Maja RogićAna JerončićMarija BošnjakAna SedlarDarko HrenVedran Deletis","2013","http://link.springer.com/article/10.3758/s13428-012-0308-8","Article"
"A set of semantic norms for German and Italian","Behavior Research Methods","","43","1","10.3758/s13428-010-0028-x","Gerhard KremerMarco Baroni","2011","http://link.springer.com/article/10.3758/s13428-010-0028-x","Article"
"Emotional connotations of words related to authority and community","Behavior Research Methods","","47","3","10.3758/s13428-014-0494-7","Gesche SchauenburgJens AmbrasatTobias SchröderChristian von ScheveMarkus Conrad","2015","http://link.springer.com/article/10.3758/s13428-014-0494-7","Article"
"NOVA SKED II: A behavioral notation language utilizing the Data General Corporation real-time disk operating system","Behavior Research Methods & Instrumentation","","11","1","10.3758/BF03205440","Steven G. GilbertDeborah C. Rice","1979","http://link.springer.com/article/10.3758/BF03205440","Article"
"Tutorial dialogues and gist explanations of genetic breast cancer risk","Behavior Research Methods","","47","3","10.3758/s13428-015-0592-1","Colin L. WidmerChristopher R. WolfeValerie F. ReynaElizabeth M. Cedillos-WhynottPriscila G. Brust-RenckAudrey M. Weil","2015","http://link.springer.com/article/10.3758/s13428-015-0592-1","Article"
"Spanish norms for affective and lexico-semantic variables for 1,400 words","Behavior Research Methods","","48","4","10.3758/s13428-015-0684-y","Marc GuaschPilar FerréIsabel Fraga","2016","http://link.springer.com/article/10.3758/s13428-015-0684-y","Article"
"Filling the gaps: A speeded word fragment completion megastudy","Behavior Research Methods","","48","4","10.3758/s13428-015-0663-3","Tom HeymanLiselotte Van AkerenKeith A. HutchisonGert Storms","2016","http://link.springer.com/article/10.3758/s13428-015-0663-3","Article"
"The Evaluative Lexicon 2.0: The measurement of emotionality, extremity, and valence in language","Behavior Research Methods","","50","4","10.3758/s13428-017-0975-6","Matthew D. RocklageDerek D. RuckerLoran F. Nordgren","2018","http://link.springer.com/article/10.3758/s13428-017-0975-6","Article"
"The Brussels Mood Inductive Audio Stories (MIAS) database","Behavior Research Methods","","46","4","10.3758/s13428-014-0445-3","Julie BertelsGaétane DeliensPhilippe PeigneuxArnaud Destrebecqz","2014","http://link.springer.com/article/10.3758/s13428-014-0445-3","Article"
"Objective age of acquisition norms for a set of 286 words in Russian: Relationships with other psycholinguistic variables","Behavior Research Methods","","45","4","10.3758/s13428-013-0319-0","Andrei GrigorievIvan Oshhepkov","2013","http://link.springer.com/article/10.3758/s13428-013-0319-0","Article"
"Parsing eye-tracking data of variable quality to provide accurate fixation duration estimates in infants and adults","Behavior Research Methods","","45","1","10.3758/s13428-012-0245-6","S. V. WassT. J. SmithM. H. Johnson","2013","http://link.springer.com/article/10.3758/s13428-012-0245-6","Article"
"Modality exclusivity norms for 400 nouns: The relationship between perceptual experience and surface word form","Behavior Research Methods","","45","2","10.3758/s13428-012-0267-0","Dermot LynottLouise Connell","2013","http://link.springer.com/article/10.3758/s13428-012-0267-0","Article"
"The Centre for Speech, Language and the Brain (CSLB) concept property norms","Behavior Research Methods","","46","4","10.3758/s13428-013-0420-4","Barry J. DevereuxLorraine K. TylerJeroen GeertzenBilli Randall","2014","http://link.springer.com/article/10.3758/s13428-013-0420-4","Article"
"A psychometric investigation of “macroscopic” speech measures for clinical and psychological science","Behavior Research Methods","","48","2","10.3758/s13428-015-0584-1","Alex S. CohenTyler L. RenshawKyle R. MitchellYunjung Kim","2016","http://link.springer.com/article/10.3758/s13428-015-0584-1","Article"
"Norms of valence, arousal, concreteness, familiarity, imageability, and context availability for 1,100 Chinese words","Behavior Research Methods","","49","4","10.3758/s13428-016-0793-2","Zhao YaoJia WuYanyan ZhangZhenhong Wang","2017","http://link.springer.com/article/10.3758/s13428-016-0793-2","Article"
"Validation of Italian rebus puzzles and compound remote associate problems","Behavior Research Methods","","48","2","10.3758/s13428-015-0597-9","Carola SalviGiulio CostantiniEmanuela BricoloMarco PeruginiMark Beeman","2016","http://link.springer.com/article/10.3758/s13428-015-0597-9","Article"
"Lisbon Symbol Database (LSD): Subjective norms for 600 symbols","Behavior Research Methods","","48","4","10.3758/s13428-015-0643-7","Marília PradaDavid RodriguesRita R. SilvaMargarida V. Garrido","2016","http://link.springer.com/article/10.3758/s13428-015-0643-7","Article"
"Recall and response time norms for English–Swahili word pairs and facts about Kenya","Behavior Research Methods","","49","1","10.3758/s13428-015-0701-1","Ashley S. BangertNazanin M. Heydarian","2017","http://link.springer.com/article/10.3758/s13428-015-0701-1","Article"
