Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"The measurement of interpersonal interactions with continuous spatiotemporal data: Application to a study of the effects of resource competition on racial group interactions","Behavior Research Methods","","","","10.3758/s13428-019-01287-1","John TawaRosalyn NegrónJürgen Pfeffer","2019","http://link.springer.com/article/10.3758/s13428-019-01287-1","Article"
"Systematic mappings between semantic categories and types of iconic representations in the manual modality: A normed database of silent gesture","Behavior Research Methods","","","","10.3758/s13428-019-01204-6","Gerardo OrtegaAslı Özyürek","2019","http://link.springer.com/article/10.3758/s13428-019-01204-6","Article"
"Tracer: A general-purpose software library for logging events in computerized experiments","Behavior Research Methods","","40","4","10.3758/BRM.40.4.1163","Olaf LahlReinhard Pietrowsky","2008","http://link.springer.com/article/10.3758/BRM.40.4.1163","Article"
"Emotional category data on images from the international affective picture system","Behavior Research Methods","","37","4","10.3758/BF03192732","Joseph A. MikelsBarbara L. FredricksonGregory R. LarkinCasey M. LindbergSam J. MaglioPatricia A. Reuter-Lorenz","2005","http://link.springer.com/article/10.3758/BF03192732","Article"
"LADEC: The Large Database of English Compounds","Behavior Research Methods","","51","5","10.3758/s13428-019-01282-6","Christina L. GagnéThomas L. SpaldingDaniel Schmidtke","2019","http://link.springer.com/article/10.3758/s13428-019-01282-6","Article"
"Printout","Behavior Research Methods & Instrumentation","","6","4","10.3758/BF03200404","Joseph B. Sidowski","1974","http://link.springer.com/article/10.3758/BF03200404","Article"
"Self-reported face recognition is highly valid, but alone is not highly discriminative of prosopagnosia-level performance on objective assessments","Behavior Research Methods","","51","3","10.3758/s13428-018-01195-w","Joseph M. ArizpeElyana SaadAyooluwa O. DouglasLaura GermineJeremy B. WilmerJoseph M. DeGutis","2019","http://link.springer.com/article/10.3758/s13428-018-01195-w","Article"
"Printout","Behavior Research Methods & Instrumentation","","6","3","10.3758/BF03210915","Joseph B. Sidowski","1974","http://link.springer.com/article/10.3758/BF03210915","Article"
"Demonstration and evaluation of a method for assessing mediated moderation","Behavior Research Methods","","38","1","10.3758/BF03192752","Antonio A. Morgan-LopezDavid P. Mackinnon","2006","http://link.springer.com/article/10.3758/BF03192752","Article"
"Open-source software to conduct online rating studies","Behavior Research Methods","","42","2","10.3758/BRM.42.2.542","Gerrit HirschfeldHeidrun BienMeinou de VriesHeidi LüttmannJohannes Schwall","2010","http://link.springer.com/article/10.3758/BRM.42.2.542","Article"
"The automated psychological evaluation system (APES)","Behavior Research Methods & Instrumentation","","8","2","10.3758/BF03201755","David R. EvansH. Dominic CoweyLouis GliksmanKal CsapoG. F. D. Heseltine","1976","http://link.springer.com/article/10.3758/BF03201755","Article"
"Familiarity and pronounceability of nouns and names","Behavior Research Methods, Instruments, & Computers","","31","4","10.3758/BF03200740","Aimée M. SurprenantSusan L. HuraMary P. HarperLeah H. JamiesonGlenis LongScott M. ThedeAyasakanta RoutTsung-Hsiang HsuehStephen A. HockemaMichael T. JohnsonPramila N. SrinivasanChristopher M. WhiteJ. Brandon Laflen","1999","http://link.springer.com/article/10.3758/BF03200740","Article"
"The Berlin Affective Word List Reloaded (BAWL-R)","Behavior Research Methods","","41","2","10.3758/BRM.41.2.534","Melissa L. H. VõMarkus ConradLars KuchinkeKarolina UrtonMarkus J. HofmannArthur M. Jacobs","2009","http://link.springer.com/article/10.3758/BRM.41.2.534","Article"
"On the use of wireless response systems in experimental psychology: Implications for the behavioral researcher","Behavior Research Methods","","39","4","10.3758/BF03192974","Moses M. LangleyAnne M. ClearyBogdan N. Kostic","2007","http://link.springer.com/article/10.3758/BF03192974","Article"
"The lost e-mail method: Milgram’s lost-letter technique in the age of the Internet","Behavior Research Methods, Instruments, & Computers","","29","2","10.3758/BF03204823","Steven E. SternJon E. Faber","1997","http://link.springer.com/article/10.3758/BF03204823","Article"
"Normative data for number of word meanings","Behavior Research Methods, Instruments, & Computers","","22","6","10.3758/BF03204432","F. Richard FerraroGeorge Kellas","1990","http://link.springer.com/article/10.3758/BF03204432","Article"
"Reaction time normative data for the IAPS as a function of display time, gender, and picture content","Behavior Research Methods","","41","1","10.3758/BRM.41.1.184","Manuel G. CalvoPedro Avero","2009","http://link.springer.com/article/10.3758/BRM.41.1.184","Article"
"Frequency of occurrence and rankings for touch-related adjectives","Behavior Research Methods, Instruments, & Computers","","32","4","10.3758/BF03200831","Lee M. StadtlanderLatona D. Murdoch","2000","http://link.springer.com/article/10.3758/BF03200831","Article"
"Abstract noun classification: using a neural network to match word context and word meaning","Behavior Research Methods, Instruments, & Computers","","30","2","10.3758/BF03200654","Katja Wiemer-Hastings","1998","http://link.springer.com/article/10.3758/BF03200654","Article"
"Microcomputer-aided assessment using standard psychometric procedures","Behavior Research Methods & Instrumentation","","13","4","10.3758/BF03202050","J. Graham Beaumont","1981","http://link.springer.com/article/10.3758/BF03202050","Article"
"Some principles and new methods of tactile stimulation","Behavior Research Methods & Instrumentation","","7","4","10.3758/BF03201532","P. E. Roland","1975","http://link.springer.com/article/10.3758/BF03201532","Article"
"LEXIN: A lexical database from Spanish kindergarten and first-grade readers","Behavior Research Methods","","41","4","10.3758/BRM.41.4.1009","Silvia CorralMarta FerreroEdurne Goikoetxea","2009","http://link.springer.com/article/10.3758/BRM.41.4.1009","Article"
"Extracting semantic representations from word co-occurrence statistics: A computational study","Behavior Research Methods","","39","3","10.3758/BF03193020","John A. BullinariaJoseph P. Levy","2007","http://link.springer.com/article/10.3758/BF03193020","Article"
"Five writing-assistance programs: A review","Behavior Research Methods, Instruments, & Computers","","23","2","10.3758/BF03203381","William N. HayesJames Wyatt CookCarl Samberg","1991","http://link.springer.com/article/10.3758/BF03203381","Article"
"Speaking two “Languages” in America: A semantic space analysis of how presidential candidates and their supporters represent abstract political concepts differently","Behavior Research Methods","","49","5","10.3758/s13428-017-0931-5","Ping LiBenjamin SchlossD. Jake Follmer","2017","http://link.springer.com/article/10.3758/s13428-017-0931-5","Article"
"The Nencki Affective Picture System (NAPS): Introduction to a novel, standardized, wide-range, high-quality, realistic picture database","Behavior Research Methods","","46","2","10.3758/s13428-013-0379-1","Artur MarchewkaŁukasz ŻurawskiKatarzyna JednorógAnna Grabowska","2014","http://link.springer.com/article/10.3758/s13428-013-0379-1","Article"
"Establishing normative data for repeated cognitive assessment: A comparison of different statistical methods","Behavior Research Methods","","45","4","10.3758/s13428-012-0305-y","Wim Van der ElstGeert MolenberghsMartin P. J. Van BoxtelJelle Jolles","2013","http://link.springer.com/article/10.3758/s13428-012-0305-y","Article"
"Which variables should be controlled for to investigate picture naming in adults? A Bayesian meta-analysis","Behavior Research Methods","","","","10.3758/s13428-018-1100-1","Cyril PerretPatrick Bonin","2018","http://link.springer.com/article/10.3758/s13428-018-1100-1","Article"
"Development and application of a self-report measure for assessing sensitive information disclosures across multiple modes","Behavior Research Methods","","50","4","10.3758/s13428-017-0953-z","Matthew D. PickardD. WilsonCatherine A. Roster","2018","http://link.springer.com/article/10.3758/s13428-017-0953-z","Article"
"A comparison of linear and mixture models for discriminant analysis under nonnormality","Behavior Research Methods","","41","1","10.3758/BRM.41.1.85","Joseph R. RauschKen Kelley","2009","http://link.springer.com/article/10.3758/BRM.41.1.85","Article"
"Characteristics for 200 words rated by young and older adults: Age-dependent evaluations of German adjectives (AGE)","Behavior Research Methods","","40","4","10.3758/BRM.40.4.1088","Daniel GrühnJacqui Smith","2008","http://link.springer.com/article/10.3758/BRM.40.4.1088","Article"
"The Malay Lexicon Project: A database of lexical statistics for 9,592 words","Behavior Research Methods","","42","4","10.3758/BRM.42.4.992","Melvin J. YapSusan J. Rickard LiowSajlia Binte JalilSiti Syuhada Binte Faizal","2010","http://link.springer.com/article/10.3758/BRM.42.4.992","Article"
"Design for an on-line computerized system for MMPI interpretation","Behavior Research Methods & Instrumentation","","9","2","10.3758/BF03214484","Dale A. MillerJames H. JohnsonDaniel E. KlinglerThomas A. WilliamsRonald A. Giannetti","1977","http://link.springer.com/article/10.3758/BF03214484","Article"
"Attentive Turkers: MTurk participants perform better on online attention checks than do subject pool participants","Behavior Research Methods","","48","1","10.3758/s13428-015-0578-z","David J. HauserNorbert Schwarz","2016","http://link.springer.com/article/10.3758/s13428-015-0578-z","Article"
"MERMAC: A model and system for instructional test and questionnaire analysis","Behavior Research Methods & Instrumentation","","3","4","10.3758/BF03208141","Lawrence M. Aleamoni","1971","http://link.springer.com/article/10.3758/BF03208141","Article"
"Stimulus needs are a moving target: 240 additional matched literal and metaphorical sentences for testing neural hypotheses about metaphor","Behavior Research Methods","","49","2","10.3758/s13428-016-0717-1","Eileen R. CardilloChristine WatsonAnjan Chatterjee","2017","http://link.springer.com/article/10.3758/s13428-016-0717-1","Article"
"A theoretically motivated method for automatically evaluating texts for gist inferences","Behavior Research Methods","","","","10.3758/s13428-019-01284-4","Christopher R. WolfeMitchell DandignacValerie F. Reyna","2019","http://link.springer.com/article/10.3758/s13428-019-01284-4","Article"
"A theory of cheating","Behavior Research Methods, Instruments, & Computers","","24","2","10.3758/BF03203512","Stephen W. LinkRichard B. Day","1992","http://link.springer.com/article/10.3758/BF03203512","Article"
"Age-related differences in valence and arousal ratings of pictures from the International Affective Picture System (IAPS): Do ratings become more extreme with age?","Behavior Research Methods","","40","2","10.3758/BRM.40.2.512","Daniel GrühnSusanne Scheibe","2008","http://link.springer.com/article/10.3758/BRM.40.2.512","Article"
"Heteronyms and polyphones: Categories of words with multiple phonemic representations","Behavior Research Methods & Instrumentation","","13","3","10.3758/BF03202018","Maryanne MartinGregory V. JonesDouglas L. NelsonLouise Nelson","1981","http://link.springer.com/article/10.3758/BF03202018","Article"
"Do current statistical learning tasks capture stable individual differences in children? An investigation of task reliability across modality","Behavior Research Methods","","","","10.3758/s13428-019-01205-5","Inbal Arnon","2019","http://link.springer.com/article/10.3758/s13428-019-01205-5","Article"
"A new set of 84 colored nonobjects","Behavior Research Methods","","41","1","10.3758/BRM.41.1.172","Carrie A. AnkersteinRosemary A. VarleyPatricia E. Cowell","2009","http://link.springer.com/article/10.3758/BRM.41.1.172","Article"
"Networked simulations: New paradigms for team performance research","Behavior Research Methods, Instruments, & Computers","","27","1","10.3758/BF03203615","Jeanne L. WeaverClint A. BowersEduardo SalasJanis A. Cannon-bowers","1995","http://link.springer.com/article/10.3758/BF03203615","Article"
"A computational model for simulating text comprehension","Behavior Research Methods","","38","4","10.3758/BF03193895","Benoît LemaireGuy DenhièreCédrick BellissensSandra Jhean-Larose","2006","http://link.springer.com/article/10.3758/BF03193895","Article"
"NUANCE 3.0: Using genetic programming to model variable relationships","Behavior Research Methods","","38","2","10.3758/BF03192772","Geoff HollisChris F. WestburyJordan B. Peterson","2006","http://link.springer.com/article/10.3758/BF03192772","Article"
"Methodological considerations in performing semantic- and translation-priming experiments across languages","Behavior Research Methods","","39","1","10.3758/BF03192839","Jeanette AltarribaDana M. Basnight-Brown","2007","http://link.springer.com/article/10.3758/BF03192839","Article"
"MRC Psycholinguistic Database search program","Behavior Research Methods, Instruments, & Computers","","29","2","10.3758/BF03204829","Stephen Fearnley","1997","http://link.springer.com/article/10.3758/BF03204829","Article"
"Chinese character handwriting: A large-scale behavioral study and a database","Behavior Research Methods","","","","10.3758/s13428-019-01206-4","Ruiming WangShuting HuangYacong ZhouZhenguang G. Cai","2019","http://link.springer.com/article/10.3758/s13428-019-01206-4","Article"
"Content analysis in negotiation research: A review and guide","Behavior Research Methods, Instruments, & Computers","","28","3","10.3758/BF03200525","Karen L. Harris","1996","http://link.springer.com/article/10.3758/BF03200525","Article"
"When do primes go bad? A corpus of orthographically related primes that inhibit fragment completion","Behavior Research Methods","","39","4","10.3758/BF03192981","Olga RassP. Andrew Leynes","2007","http://link.springer.com/article/10.3758/BF03192981","Article"
"Conceptualizing syntactic categories as semantic categories: Unifying part-of-speech identification and semantics using co-occurrence vector averaging","Behavior Research Methods","","51","3","10.3758/s13428-018-1118-4","Chris WestburyGeoff Hollis","2019","http://link.springer.com/article/10.3758/s13428-018-1118-4","Article"
"Morphing techniques for manipulating face images","Behavior Research Methods, Instruments, & Computers","","31","2","10.3758/BF03207733","Mark Steyvers","1999","http://link.springer.com/article/10.3758/BF03207733","Article"
"childLex: a lexical database of German read by children","Behavior Research Methods","","47","4","10.3758/s13428-014-0528-1","Sascha SchroederKay-Michael WürznerJulian HeisterAlexander GeykenReinhold Kliegl","2015","http://link.springer.com/article/10.3758/s13428-014-0528-1","Article"
"Characterization of the Nencki Affective Picture System by discrete emotional categories (NAPS BE)","Behavior Research Methods","","48","2","10.3758/s13428-015-0620-1","Monika RiegelŁukasz ŻurawskiMałgorzata WierzbaAbnoss MoslehiŁukasz KlocekMarko HorvatAnna GrabowskaJarosław MichałowskiKatarzyna JednorógArtur Marchewka","2016","http://link.springer.com/article/10.3758/s13428-015-0620-1","Article"
"Normative study of theme identifiability: Instructions with and without explanation of the false memory effect","Behavior Research Methods","","48","4","10.3758/s13428-015-0652-6","Maria Soledad BeatoSara Cadavid","2016","http://link.springer.com/article/10.3758/s13428-015-0652-6","Article"
"A database of orthography-semantics consistency (OSC) estimates for 15,017 English words","Behavior Research Methods","","50","4","10.3758/s13428-018-1017-8","Marco MarelliSimona Amenta","2018","http://link.springer.com/article/10.3758/s13428-018-1017-8","Article"
"Type and token bigram frequencies for two-through nine-letter words and the prediction of anagram difficulty","Behavior Research Methods","","43","2","10.3758/s13428-011-0068-x","David KnightSteven J. Muncer","2011","http://link.springer.com/article/10.3758/s13428-011-0068-x","Article"
"PLAViMoP: How to standardize and simplify the use of point-light displays","Behavior Research Methods","","","","10.3758/s13428-018-1112-x","Arnaud DecatoireSophie-Anne BeauprezJean PylousterPatrick LacoutureYannick BlandinChristel Bidet-Ildei","2018","http://link.springer.com/article/10.3758/s13428-018-1112-x","Article"
"Pictorial stimuli for the Apple Macintosh computer","Behavior Research Methods, Instruments, & Computers","","17","3","10.3758/BF03200953","John O. Brooks","1985","http://link.springer.com/article/10.3758/BF03200953","Article"
"The effectiveness of computerized instruction at the college level: Five suggestions for successful implementation","Behavior Research Methods, Instruments, & Computers","","25","2","10.3758/BF03204500","Josephine A. Welsh","1993","http://link.springer.com/article/10.3758/BF03204500","Article"
"A portable, solid-state anomaloscope","Behavior Research Methods & Instrumentation","","15","6","10.3758/BF03203728","Robert T. Kintz","1983","http://link.springer.com/article/10.3758/BF03203728","Article"
"Forthcoming articles","Behavior Research Methods, Instruments, & Computers","","27","1","10.3758/BF03203628","","1995","http://link.springer.com/article/10.3758/BF03203628","Article"
"Creating partially deleted objects for perception research","Behavior Research Methods","","38","2","10.3758/BF03192773","Christopher KochBrent StrandyBrent Wilson","2006","http://link.springer.com/article/10.3758/BF03192773","Article"
"Digitized nonobjects for use with the Apple Macintosh computer","Behavior Research Methods, Instruments, & Computers","","20","4","10.3758/BF03202695","John O. BrooksLaura L. Bieber","1988","http://link.springer.com/article/10.3758/BF03202695","Article"
"Frequency and versatility of letters in the English language","Behavior Research Methods & Instrumentation","","8","3","10.3758/BF03201714","Robert L. SolsoJoseph F. King","1976","http://link.springer.com/article/10.3758/BF03201714","Article"
"Software tools for creating line drawings on a CRT","Behavior Research Methods & Instrumentation","","15","4","10.3758/BF03203683","Ge GlazenborgRobert Schreuder","1983","http://link.springer.com/article/10.3758/BF03203683","Article"
"A console for the interactive on-line administration of psychological tests","Behavior Research Methods & Instrumentation","","7","2","10.3758/BF03201323","Lawrence G. Space","1975","http://link.springer.com/article/10.3758/BF03201323","Article"
"An “intelligent” program to teach logical thinking skills","Behavior Research Methods & Instrumentation","","12","2","10.3758/BF03201608","Larry E. Wood","1980","http://link.springer.com/article/10.3758/BF03201608","Article"
"A voice-activated key for the Apple Macintosh computer","Behavior Research Methods, Instruments, & Computers","","21","1","10.3758/BF03203872","Salvador AlgarabelJaime SanmartinFrancisco Ahuir","1989","http://link.springer.com/article/10.3758/BF03203872","Article"
"Converting scanned images for display in human experimental research on IBM or IBM-compatible computers","Behavior Research Methods, Instruments, & Computers","","22","5","10.3758/BF03203194","Michael J. HautusMargaret A. Francis","1990","http://link.springer.com/article/10.3758/BF03203194","Article"
"Forthcoming articles","Behavior Research Methods, Instruments, & Computers","","28","3","10.3758/BF03200534","","1996","http://link.springer.com/article/10.3758/BF03200534","Article"
"Evaluating student achievement with a relational database","Behavior Research Methods, Instruments, & Computers","","25","2","10.3758/BF03204513","Kenneth B. LesureJames A. FrostRoger L. Williams","1993","http://link.springer.com/article/10.3758/BF03204513","Article"
"Forthcoming Articles","Behavior Research Methods, Instruments, & Computers","","30","1","10.3758/BF03209426","","1998","http://link.springer.com/article/10.3758/BF03209426","Article"
"Subjective familiarity of English word/name homophones","Behavior Research Methods, Instruments, & Computers","","26","4","10.3758/BF03204656","D. H. WhalenElizabeth C. Zsiga","1994","http://link.springer.com/article/10.3758/BF03204656","Article"
"Picture stimuli for the Apple II computer","Behavior Research Methods, Instruments, & Computers","","16","3","10.3758/BF03202414","Kenneth A. Prill","1984","http://link.springer.com/article/10.3758/BF03202414","Article"
"Forthcoming articles","Behavior Research Methods, Instruments, & Computers","","28","1","10.3758/BF03203651","","1996","http://link.springer.com/article/10.3758/BF03203651","Article"
"Emotional connotations of words related to authority and community","Behavior Research Methods","","47","3","10.3758/s13428-014-0494-7","Gesche SchauenburgJens AmbrasatTobias SchröderChristian von ScheveMarkus Conrad","2015","http://link.springer.com/article/10.3758/s13428-014-0494-7","Article"
"Ratings for Welsh words and their English equivalents","Behavior Research Methods, Instruments, & Computers","","29","3","10.3758/BF03200595","William J. Fear","1997","http://link.springer.com/article/10.3758/BF03200595","Article"
"The BC TRY integrated statistical computer package","Behavior Research Methods & Instrumentation","","11","4","10.3758/BF03205691","Daniel E. BaileyDesmond S. Cartwright","1979","http://link.springer.com/article/10.3758/BF03205691","Article"
"The Macroscope: A tool for examining the historical structure of language","Behavior Research Methods","","51","4","10.3758/s13428-018-1177-6","Ying LiTomas EngelthalerCynthia S. Q. SiewThomas T. Hills","2019","http://link.springer.com/article/10.3758/s13428-018-1177-6","Article"
"Lexique 2 : A new French lexical database","Behavior Research Methods, Instruments, & Computers","","36","3","10.3758/BF03195598","Boris NewChristophe PallierMarc BrysbaertLudovic Ferrand","2004","http://link.springer.com/article/10.3758/BF03195598","Article"
"Age-of-acquisition, imagery, concreteness, familiarity, and ambiguity measures for 1,944 words","Behavior Research Methods & Instrumentation","","12","4","10.3758/BF03201693","K. J. GilhoolyR. H. Logie","1980","http://link.springer.com/article/10.3758/BF03201693","Article"
"A validation of well-being and happiness surveys for administration via the Internet","Behavior Research Methods","","42","3","10.3758/BRM.42.3.775","Ryan T. HowellKatrina S. RodzonMark KuraiAmy H. Sanchez","2010","http://link.springer.com/article/10.3758/BRM.42.3.775","Article"
"Internet research: Self-monitoring and judgments of attractiveness","Behavior Research Methods, Instruments, & Computers","","32","4","10.3758/BF03200824","Tom Buchanan","2000","http://link.springer.com/article/10.3758/BF03200824","Article"
"Russian Sentence Corpus: Benchmark measures of eye movements in reading in Russian","Behavior Research Methods","","51","3","10.3758/s13428-018-1051-6","Anna K. LaurinavichyuteIrina A. SekerinaSvetlana AlexeevaKristine BagdasaryanReinhold Kliegl","2019","http://link.springer.com/article/10.3758/s13428-018-1051-6","Article"
"Proper methodologies for psychological and sociological studies conducted via the Internet","Behavior Research Methods, Instruments, & Computers","","28","2","10.3758/BF03204763","Claire M. HewsonDianna LaurentCarl M. Vogel","1996","http://link.springer.com/article/10.3758/BF03204763","Article"
"Measuring the effect of conflict on software engineering teams","Behavior Research Methods","","40","2","10.3758/BRM.40.2.582","J. S. KarnA. J. Cowling","2008","http://link.springer.com/article/10.3758/BRM.40.2.582","Article"
"FACES—A database of facial expressions in young, middle-aged, and older women and men: Development and validation","Behavior Research Methods","","42","1","10.3758/BRM.42.1.351","Natalie C. EbnerMichaela RiedigerUlman Lindenberger","2010","http://link.springer.com/article/10.3758/BRM.42.1.351","Article"
"Using open-source solutions to teach computing skills for student research","Behavior Research Methods, Instruments, & Computers","","35","2","10.3758/BF03202548","David W. Allbritton","2003","http://link.springer.com/article/10.3758/BF03202548","Article"
"Bigram and trigram frequencies and versatilities in the English language","Behavior Research Methods & Instrumentation","","11","5","10.3758/BF03201360","Robert L. SolsoPaul F. BarbutoConnie L. Juel","1979","http://link.springer.com/article/10.3758/BF03201360","Article"
"ONESC: A database of orthographic neighbors for Spanish read by children","Behavior Research Methods","","40","1","10.3758/BRM.40.1.191","Jesús A. Martínez MartínM. Emma García Pérez","2008","http://link.springer.com/article/10.3758/BRM.40.1.191","Article"
"Online panels in social science research: Expanding sampling methods beyond Mechanical Turk","Behavior Research Methods","","51","5","10.3758/s13428-019-01273-7","Jesse ChandlerCheskie RosenzweigAaron J. MossJonathan RobinsonLeib Litman","2019","http://link.springer.com/article/10.3758/s13428-019-01273-7","Article"
"An infant-based assessment of early lexicon acquisition","Behavior Research Methods, Instruments, & Computers","","35","2","10.3758/BF03202556","Margaret FriendMelanie Keplinger","2003","http://link.springer.com/article/10.3758/BF03202556","Article"
"GCS: A grammatical coding system for natural language data","Behavior Research Methods, Instruments, & Computers","","36","3","10.3758/BF03195593","Susan CurtissJeff MacSwanJeannette SchaefferMurat KuralTetsuya Sano","2004","http://link.springer.com/article/10.3758/BF03195593","Article"
"Investigating moral intensity with the world-wide web: A look at participant reactions and a comparison of methods","Behavior Research Methods, Instruments, & Computers","","32","3","10.3758/BF03200811","Bernhard F. Frey","2000","http://link.springer.com/article/10.3758/BF03200811","Article"
"The importance of being honest? Evidence that deception may not pollute social science subject pools after all","Behavior Research Methods","","","","10.3758/s13428-019-01309-y","Max M. KrasnowRhea M. HowardAdar B. Eisenbruch","2019","http://link.springer.com/article/10.3758/s13428-019-01309-y","Article"
"Aralex: A lexical database for Modern Standard Arabic","Behavior Research Methods","","42","2","10.3758/BRM.42.2.481","Sami BoudelaaWilliam D. Marslen-Wilson","2010","http://link.springer.com/article/10.3758/BRM.42.2.481","Article"
"An examination of daily activities and their scripts across the adult lifespan","Behavior Research Methods, Instruments, & Computers","","35","1","10.3758/BF03195495","V. M. RosenL. CaplanL. SheesleyR. RodriguezJ. Grafman","2003","http://link.springer.com/article/10.3758/BF03195495","Article"
"A jigsaw-puzzle imagery task for assessing active visuospatial processes in old and young people","Behavior Research Methods, Instruments, & Computers","","34","1","10.3758/BF03195425","John T. E. RichardsonTomaso Vecchi","2002","http://link.springer.com/article/10.3758/BF03195425","Article"
"Comparing power imagery in TATs written by hand or on the computer","Behavior Research Methods, Instruments, & Computers","","30","3","10.3758/BF03200677","Virginia BlankenshipAndrew L. Zoota","1998","http://link.springer.com/article/10.3758/BF03200677","Article"
"E-Hitz: A word frequency list and a program for deriving psycholinguistic statistics in an agglutinative language (Basque)","Behavior Research Methods","","38","4","10.3758/BF03193893","Manuel PereaMiriam UrkiaColin J. DavisAinhoa AgirreEdurne LasekaManuel Carreiras","2006","http://link.springer.com/article/10.3758/BF03193893","Article"
"How to select stimuli for environmental sound research and where to find them","Behavior Research Methods, Instruments, & Computers","","36","4","10.3758/BF03206539","Valeriy ShafiroBrian Gygi","2004","http://link.springer.com/article/10.3758/BF03206539","Article"
"Similarity relations among spoken words: The special status of rimes in English","Behavior Research Methods, Instruments, & Computers","","34","3","10.3758/BF03195470","Bruno De CaraUsha Goswami","2002","http://link.springer.com/article/10.3758/BF03195470","Article"
"Resampling approach to statistical inference: Bootstrapping from event-related potentials data","Behavior Research Methods, Instruments, & Computers","","32","1","10.3758/BF03200793","Francesco Di NoceraFabio Ferlazzo","2000","http://link.springer.com/article/10.3758/BF03200793","Article"
"Concealed correlations meta-analysis: A new method for synthesizing standardized regression coefficients","Behavior Research Methods","","51","1","10.3758/s13428-018-1123-7","Belén Fernández-CastillaAriel M. AloeLies DeclercqLaleh JamshidiPatrick OnghenaS. Natasha BeretvasWim Van den Noortgate","2019","http://link.springer.com/article/10.3758/s13428-018-1123-7","Article"
"Match: A program to assist in matching the conditions of factorial experiments","Behavior Research Methods","","39","4","10.3758/BF03192992","Maarten van CasterenMatthew H. Davis","2007","http://link.springer.com/article/10.3758/BF03192992","Article"
"An index of specific behaviors in the moral domain","Behavior Research Methods","","38","4","10.3758/BF03193902","Roger A. ChadwickGregg BromgardIrina BromgardDavid Trafimow","2006","http://link.springer.com/article/10.3758/BF03193902","Article"
"Producing high-dimensional semantic spaces from lexical co-occurrence","Behavior Research Methods, Instruments, & Computers","","28","2","10.3758/BF03204766","Kevin LundCurt Burgess","1996","http://link.springer.com/article/10.3758/BF03204766","Article"
"Evaluation of unsupervised semantic mapping of natural language with Leximancer concept mapping","Behavior Research Methods","","38","2","10.3758/BF03192778","Andrew E. SmithMichael S. Humphreys","2006","http://link.springer.com/article/10.3758/BF03192778","Article"
"Champagne, beer, or coffee? A corpus of gender-related and neutral words","Behavior Research Methods, Instruments, & Computers","","36","3","10.3758/BF03195592","Jarret T. CrawfordP. Andrew LeynesChristopher B. MayhornMartin L. Bink","2004","http://link.springer.com/article/10.3758/BF03195592","Article"
"Rebus puzzles as insight problems","Behavior Research Methods","","40","1","10.3758/BRM.40.1.263","James N. MacGregorJ. Barton Cunningham","2008","http://link.springer.com/article/10.3758/BRM.40.1.263","Article"
"Introduction and application of the multiscale coefficient of variation analysis","Behavior Research Methods","","49","5","10.3758/s13428-016-0803-4","Drew H. AbneyChristopher T. KelloRamesh Balasubramaniam","2017","http://link.springer.com/article/10.3758/s13428-016-0803-4","Article"
"Using Matlab to generate families of similar Attneave shapes","Behavior Research Methods, Instruments, & Computers","","34","1","10.3758/BF03195424","Charles A. CollinPatricia A. McMullen","2002","http://link.springer.com/article/10.3758/BF03195424","Article"
"Calibration algorithm for eyetracking with unrestricted head movement","Behavior Research Methods","","39","1","10.3758/BF03192850","Jeffrey S. JohnsonLi LiuGeb ThomasJohn P. Spencer","2007","http://link.springer.com/article/10.3758/BF03192850","Article"
"Stuart’s tau measure of effect size for ordinal variables: Some methodological considerations","Behavior Research Methods","","41","4","10.3758/BRM.41.4.1144","Kenneth J. BerryJanis E. JohnstonSammy ZahranPaul W. Mielke","2009","http://link.springer.com/article/10.3758/BRM.41.4.1144","Article"
"Case-sensitive letter and bigram frequency counts from large-scale English corpora","Behavior Research Methods, Instruments, & Computers","","36","3","10.3758/BF03195586","Michael N. JonesD. J. K. Mewhort","2004","http://link.springer.com/article/10.3758/BF03195586","Article"
"InterFace: A software package for face image warping, averaging, and principal components analysis","Behavior Research Methods","","49","6","10.3758/s13428-016-0837-7","Robin S. S. KramerRob JenkinsA. Mike Burton","2017","http://link.springer.com/article/10.3758/s13428-016-0837-7","Article"
"Imageability estimates for 3,000 disyllabic words","Behavior Research Methods","","44","2","10.3758/s13428-011-0162-0","Jocelyn SchockMichael J. CorteseMaya M. Khanna","2012","http://link.springer.com/article/10.3758/s13428-011-0162-0","Article"
"Introducing the Open Affective Standardized Image Set (OASIS)","Behavior Research Methods","","49","2","10.3758/s13428-016-0715-3","Benedek KurdiShayn LozanoMahzarin R. Banaji","2017","http://link.springer.com/article/10.3758/s13428-016-0715-3","Article"
"A database of body-only computer-generated pictures of women for body-image studies: Development and preliminary validation","Behavior Research Methods","","49","1","10.3758/s13428-016-0703-7","Joanna M. MoussallyLucien RochatAndrés PosadaMartial Van der Linden","2017","http://link.springer.com/article/10.3758/s13428-016-0703-7","Article"
"Sensory experience ratings for over 5,000 mono- and disyllabic words","Behavior Research Methods","","45","1","10.3758/s13428-012-0242-9","Barbara J. JuhaszMelvin J. Yap","2013","http://link.springer.com/article/10.3758/s13428-012-0242-9","Article"
